,passenger_count,year,month,day,dayofweek,hour,minute,second,distance
4941,1,2009,6,28,6,3,43,0,1.0971908076175816
7759,1,2014,5,23,4,1,24,3,1.4249699410699532
1804,1,2010,4,23,4,16,31,0,1.1905008793713396
10990,1,2013,10,19,5,11,56,0,0.7877973867517205
11333,1,2010,3,8,0,6,54,44,2.2470295220491177
9552,1,2013,8,20,1,9,30,0,2.7522061054364784
9871,1,2010,11,22,0,9,7,0,0.8245363552214238
1460,1,2009,8,27,3,21,25,15,2.04028498589204
3549,6,2014,2,25,1,11,16,0,2.9244752496436592
1601,1,2014,3,19,2,10,27,14,3.2766468776764492
13041,6,2009,10,30,4,21,48,0,0.872146859759058
6035,2,2010,8,10,1,22,8,45,0.2912034330436884
11976,2,2013,4,16,1,10,26,0,0.6371454325276629
308,1,2013,11,15,4,1,51,35,0.7428290318600426
625,1,2011,11,12,5,2,4,4,0.42802215948125466
7509,1,2012,10,23,1,10,27,7,0.5380726285043319
9419,1,2009,10,26,0,13,31,0,0.9176154918637853
13370,5,2009,10,19,0,18,52,0,0.9273307226396967
2333,1,2010,3,25,3,18,5,58,2.1761336645819753
2899,2,2012,10,23,1,20,37,20,2.7302098756666004
12643,2,2010,12,4,5,3,22,0,2.3557919141346018
599,2,2014,5,15,3,18,23,0,1.0341551329684093
1422,2,2014,7,15,1,18,51,0,0.9758624335483468
15842,1,2013,3,29,4,23,19,0,0.36008106418736974
13787,2,2010,9,19,6,2,5,3,0.7511328139857837
9551,2,2012,10,22,0,22,49,31,0.5399215506614139
3871,2,2014,4,1,1,18,3,0,1.569579437984661
7302,1,2011,3,29,1,14,26,38,1.3852165216110421
11868,1,2010,11,14,6,23,30,29,2.4594903235560275
1904,1,2013,1,29,1,15,2,0,5.491300949275237
7844,1,2014,12,17,2,3,10,40,3.4748814797996106
9919,1,2012,5,29,1,5,44,0,0.39814639722616874
10179,1,2010,9,16,3,17,13,57,1.6661154768220074
6029,1,2011,5,12,3,7,55,0,2.350146146174741
6507,5,2010,8,3,1,21,37,0,6.208971218994547
5111,1,2013,6,29,5,11,34,23,1.884017133475892
4097,1,2012,4,27,4,21,34,0,0.5372334492638408
3517,1,2010,6,2,2,13,47,0,1.2322201242877358
15778,1,2012,2,11,5,6,18,0,1.7598338646917526
2842,1,2010,6,2,2,20,52,0,1.3382160900357831
8451,1,2012,8,19,6,15,41,15,4.460497122236247
156,1,2013,8,9,4,21,19,0,0.9535582407325156
1878,1,2015,6,26,4,6,54,20,0.8034785783606756
14653,1,2013,11,18,0,8,9,0,0.5539806938562442
6544,1,2011,10,21,4,1,44,0,0.5663881658765334
9960,1,2011,8,13,5,23,52,18,3.087268131410629
3783,1,2009,2,22,6,4,51,0,0.19198911450811768
12836,1,2011,1,11,1,8,10,13,0.7004231095719033
3610,1,2012,6,8,4,7,2,5,0.7693930043644399
7572,5,2011,1,29,5,15,34,0,0.5770048917443951
14772,1,2012,1,15,6,9,52,35,3.0568428320244574
15710,1,2009,10,3,5,18,6,46,4.933978323328882
12102,1,2013,4,2,1,12,23,41,1.5166589709681375
6381,2,2011,11,29,1,18,59,0,0.7156016701327506
15285,2,2013,12,21,5,22,56,27,3.5207774054039227
14473,1,2013,4,5,4,16,35,0,1.6105903945422113
7668,4,2014,11,19,2,12,15,15,1.3476453007325646
6752,1,2014,7,19,5,20,14,0,1.0415714178862534
16003,1,2013,8,3,5,20,44,2,1.8195963955872156
4096,1,2009,12,23,2,10,34,3,2.582570654946891
14285,1,2013,7,11,3,0,46,0,1.5205442954798691
1515,1,2010,9,8,2,8,0,0,3.1524976964265212
4763,2,2011,11,15,1,17,48,0,1.1943012391309784
14127,1,2011,3,10,3,20,17,13,1.0294386070931685
7083,1,2013,5,9,3,23,10,0,4.305414301404733
4657,2,2009,6,28,6,23,24,0,2.503357970756739
12022,1,2013,9,20,4,18,6,17,0.7230403389440778
4346,1,2012,1,12,3,12,43,0,2.054479851444785
11769,1,2013,4,27,5,12,13,0,11.256036431789425
11496,1,2012,2,22,2,18,11,0,0.9313487697381475
1367,1,2009,9,21,0,16,56,52,2.0806645062537235
9341,4,2011,7,22,4,20,19,0,0.6587589146993784
11861,2,2012,6,6,2,7,49,0,4.070295064178962
5174,1,2014,9,4,3,14,43,35,1.07732879188706
11151,1,2014,11,7,4,10,6,24,7.074054411321112
11616,5,2013,1,13,6,18,1,0,0.7568938426331104
13249,1,2013,9,14,5,4,11,42,1.362324271904513
14155,1,2012,6,20,2,7,14,40,0.5737586166099562
1197,1,2010,12,14,1,23,1,0,3.173739364506151
14282,6,2012,9,1,5,22,12,0,0.9440274490331155
12421,1,2009,3,22,6,11,47,0,0.5455326645993456
11962,1,2009,11,5,3,20,47,0,0.931928159795476
1532,1,2011,11,10,3,18,22,0,0.9738410912104882
13896,1,2015,4,27,0,5,38,45,4.759322759246447
11906,2,2013,4,20,5,10,29,0,1.8501827131147517
12327,1,2009,5,11,0,23,36,28,1.063400867562907
13965,1,2015,2,9,0,18,5,31,0.9954290253976935
15962,1,2014,1,24,4,7,29,27,1.8495473035687384
4135,5,2010,11,28,6,2,14,0,0.7453747470416797
14977,3,2012,5,16,2,18,56,49,0.4518874240721016
2169,2,2010,9,7,1,19,51,0,5.726180769090204
6325,1,2012,7,25,2,17,44,0,0.8685318695422608
12034,1,2009,7,2,3,19,13,7,0.4142098142241396
375,1,2012,8,12,6,16,22,52,0.6614330571340569
4731,1,2009,2,18,2,14,56,3,0.5068879992220521
4451,4,2012,3,6,1,14,58,0,1.4834648507890182
8662,1,2013,3,29,4,9,43,1,0.4992045319494617
9506,1,2014,10,19,6,19,51,0,2.56505782398468
12583,4,2014,1,11,5,12,5,0,0.6032231656126084
10121,1,2015,3,23,0,19,22,16,1.6833143293030315
2676,1,2009,2,25,2,19,41,23,0.8597195696150125
5751,2,2014,11,9,6,10,40,49,0.7994419074991177
8393,1,2012,6,12,1,13,44,0,0.9391868110892513
4540,1,2012,2,16,3,8,5,0,0.721844709150469
7535,1,2009,10,28,2,20,59,27,2.7345726328536655
15174,1,2014,5,10,5,12,40,9,0.9977029998862017
1946,1,2012,1,25,2,21,38,43,0.5942412102356004
14971,1,2012,7,12,3,16,45,0,0.9045398174858839
13416,1,2011,2,17,3,23,56,53,1.7248815022300679
11103,2,2013,4,11,3,19,15,58,2.5556357239734977
5419,1,2012,4,7,5,0,32,0,3.8759661331797197
8594,1,2009,10,30,4,20,33,0,0.4047703333606373
14692,1,2011,10,15,5,12,47,0,0.4251859747817126
704,1,2014,8,21,3,12,40,24,6.09305102207385
7110,1,2014,1,6,0,16,0,57,0.8240397760533787
13310,1,2012,10,30,1,11,3,30,3.07892216150196
6543,1,2010,12,2,3,8,8,6,2.6353561673866297
4338,2,2010,11,29,0,16,27,0,1.1135627967122905
707,1,2009,11,12,3,8,33,0,1.9264003276777906
4419,2,2014,8,20,2,12,8,44,1.6989320468423406
8520,1,2014,11,3,0,20,18,28,0.9791268944703421
11338,1,2011,8,24,2,22,18,46,0.7852780244046917
14678,1,2014,11,7,4,1,20,22,2.2836933956846046
9826,1,2014,1,9,3,1,11,0,8.884316919508322
8743,1,2012,11,10,5,22,11,0,0.621294858222059
4375,1,2011,12,21,2,10,1,58,0.8163540953400372
14250,3,2009,12,11,4,11,56,0,0.8754557764863385
4327,1,2015,3,17,1,18,55,26,1.5674359479795166
2388,1,2009,9,13,6,15,38,33,5.454393081524773
11704,1,2012,8,10,4,18,16,0,0.6189022477125379
10625,1,2015,5,16,5,21,29,26,5.552042616647798
3633,1,2013,4,27,5,20,37,0,0.34878875757039546
13550,1,2011,10,20,3,21,48,0,2.0268474684939237
14865,1,2012,10,24,2,15,18,0,4.0068470838415315
9091,1,2014,1,17,4,10,5,0,4.2460296153193635
14801,1,2009,4,4,5,0,27,0,0.7508881945511042
3012,4,2011,2,6,6,16,56,0,1.283964263529654
736,1,2012,4,20,4,15,36,33,5.836033797275334
12660,1,2013,5,16,3,19,27,59,2.546488988039577
7522,1,2013,12,17,1,23,28,32,0.7179357098546298
11411,1,2013,10,19,5,12,10,40,0.48895700264233016
8993,1,2015,3,5,3,16,46,8,2.8403300641655735
9275,1,2009,3,13,4,22,34,14,2.50651019513268
8441,5,2011,1,29,5,12,23,23,0.5245004880853641
8626,1,2013,2,20,2,2,1,3,2.992074256295778
14015,1,2009,1,12,0,6,46,37,1.4331911108594009
9553,1,2013,9,6,4,20,25,30,0.7423421694413868
11678,2,2009,3,24,1,8,39,0,6.76234288143885
11688,1,2013,7,25,3,10,16,0,0.7551913776253943
13139,6,2015,2,13,4,20,49,25,0.9791779740190905
14631,1,2015,2,10,1,14,39,57,0.5812178945663748
7181,1,2014,9,13,5,16,55,23,0.5170783911363267
7835,1,2010,6,17,3,9,27,53,1.3164493036026224
5614,2,2013,5,24,4,21,48,1,0.9935738540361492
3274,3,2011,9,22,3,17,33,0,1.4756145337563629
7879,3,2014,5,9,4,9,23,0,0.9620174763678161
11393,1,2009,12,20,6,12,39,4,1.2228993428116453
7635,3,2009,10,19,0,3,10,0,2.708328099763876
2337,3,2010,1,9,5,3,26,0,1.1767432474558743
471,2,2014,9,2,1,0,2,0,5.459585966303558
8401,1,2011,6,25,5,9,15,58,0.29946852940935786
7350,5,2012,8,22,2,15,10,0,0.6106027047549154
8585,2,2014,2,25,1,13,38,0,1.7390210994381778
13525,1,2012,5,6,6,11,40,0,1.4355914265178422
13876,1,2015,5,9,5,21,4,30,1.954685619692527
12271,2,2014,10,23,3,14,2,36,1.7753360955066857
6627,6,2011,6,5,6,11,5,0,3.9381536026140855
8024,2,2013,7,16,1,9,56,0,1.8913470589439685
11049,2,2009,9,13,6,21,56,0,0.856943167970572
14820,1,2011,10,3,0,20,2,40,1.6039177091832804
9614,1,2011,9,24,5,19,10,28,3.7612981317965977
4143,1,2009,2,23,0,6,49,40,0.38288629993074363
7813,1,2012,6,23,5,23,15,56,2.4972265681202814
9379,3,2014,5,16,4,22,28,0,0.21071565334761175
15265,1,2009,11,16,0,13,17,58,5.1790702394268004
2897,1,2009,2,25,2,19,20,0,4.549131176644938
11522,1,2010,6,22,1,13,47,0,1.138773023483177
5936,1,2012,6,13,2,19,25,0,0.9565623158056695
5729,2,2013,6,3,0,14,35,51,1.7786456622552183
5591,1,2009,7,30,3,11,31,20,0.8762420023822889
3618,1,2010,7,14,2,15,29,23,0.9757715568256576
12905,1,2010,3,30,1,15,9,59,1.1428284781214528
3733,1,2010,7,8,3,9,22,1,0.7077521240820759
9933,1,2013,5,31,4,22,35,0,0.5448267237001441
8215,3,2012,9,5,2,21,0,0,2.1815386224486075
12619,2,2012,9,6,3,15,37,0,4.008261434268719
13240,1,2013,5,5,6,19,56,48,2.2944183572546146
7438,2,2012,7,18,2,9,58,0,0.6561085010180747
4820,1,2010,5,21,4,16,36,0,1.025677759038692
12580,1,2013,4,23,1,9,48,0,1.1817752467692135
15239,1,2011,6,23,3,16,33,0,1.0346132616840553
6312,3,2013,4,27,5,9,9,0,2.4066436234563207
6110,1,2013,11,4,0,17,1,46,3.834559382003601
8569,1,2015,2,28,5,1,13,21,1.743711238847136
6169,1,2014,3,10,0,15,4,53,0.5520983720252194
15477,1,2012,11,6,1,13,45,30,1.3145154203101737
1199,1,2010,11,18,3,14,58,14,0.44358511215668345
15837,2,2013,3,24,6,2,35,9,2.5629164301505902
1224,1,2010,7,11,6,23,33,0,1.6634179435494962
2546,1,2013,4,8,0,18,45,30,0.8707143089401616
11621,2,2013,12,12,3,13,26,0,0.42971546920631626
13028,1,2011,9,24,5,19,46,0,0.2635863474114298
7160,1,2010,6,24,3,9,35,0,1.2998125119977688
15782,1,2014,8,6,2,13,19,27,1.902947422919235
12318,1,2013,3,6,2,22,39,0,3.3562807470152296
15006,1,2010,11,11,3,18,39,0,0.27640115118701225
14969,1,2013,11,13,2,10,18,0,0.9308177619418141
2273,1,2015,6,26,4,7,3,51,0.7095150693226604
1428,1,2015,6,30,1,22,42,39,1.1286594216167223
13110,5,2012,11,30,4,9,42,0,2.7252221227400817
2401,5,2010,11,30,1,11,12,0,2.52803662498659
5940,1,2009,7,20,0,6,37,18,0.8346759354129483
5599,1,2012,8,25,5,15,26,0,1.6362589657325783
3987,1,2011,11,2,2,23,25,0,0.9476383093702883
15952,1,2010,6,22,1,9,48,0,0.7962318928845002
6920,1,2015,3,5,3,18,24,12,0.5405173022687056
5645,2,2012,11,30,4,20,36,0,0.4588004856884175
14553,6,2012,9,17,0,15,4,0,0.9776905822663178
14515,1,2012,6,6,2,9,18,0,0.4327712816168842
9107,2,2009,12,9,2,12,47,0,0.7220013157359676
1761,1,2009,4,9,3,12,51,36,2.27836125204187
12115,1,2009,12,13,6,12,54,7,0.29523765959148757
11575,1,2011,7,13,2,7,38,49,0.5548376558157049
4958,5,2010,3,10,2,11,52,0,0.17152442740927565
3920,1,2015,5,2,5,16,28,34,2.1716024795884468
7819,2,2013,1,21,0,14,53,0,1.9005869019539972
160,1,2014,11,4,1,12,11,19,0.6505089629539685
12396,1,2010,7,20,1,9,8,52,0.82227482284867
8239,1,2010,5,7,4,22,2,0,8.833080178039147
7138,1,2013,7,18,3,8,29,32,0.460714966429256
13292,1,2014,10,3,4,11,38,0,1.4694872006836168
10822,1,2012,8,4,5,21,31,0,2.575863078836756
11392,4,2014,4,20,6,0,46,26,3.416398039284987
5324,1,2009,3,27,4,15,10,59,1.5125283352373318
4915,1,2014,7,4,4,0,15,12,2.7354960887082314
7905,5,2009,5,22,4,22,51,0,3.5420528714834814
12291,1,2011,12,5,0,16,37,54,1.633820783427464
13238,1,2009,2,9,0,21,56,0,2.4238389350179377
1569,1,2009,4,30,3,11,29,27,1.4556281520191554
3708,1,2015,1,9,4,13,55,38,2.161173134168231
6826,1,2012,5,29,1,23,36,46,0.704395784785912
8428,1,2011,5,20,4,23,6,50,0.6353045163560547
9262,2,2009,4,19,6,14,46,36,5.950602950557969
4123,2,2009,8,22,5,14,5,0,3.1510450606492637
5845,5,2009,10,28,2,13,51,0,1.20877035782878
2785,1,2010,10,8,4,16,50,43,0.9690951265403505
8808,1,2009,11,24,1,16,43,0,2.192844350133172
5068,1,2012,10,16,1,13,35,0,1.5524937382789645
13099,3,2013,5,4,5,10,49,47,1.9937984953616221
15479,1,2014,9,19,4,20,15,25,0.8259468858267466
11877,1,2012,2,10,4,5,53,0,2.143191263042231
8013,1,2009,3,17,1,11,50,43,0.9519669885210142
8821,1,2009,11,29,6,13,55,0,0.4008153428166576
6485,1,2011,7,12,1,23,25,17,0.5902027460481888
3724,1,2010,8,16,0,20,29,0,0.5929179289342068
2992,5,2012,5,17,3,2,22,0,1.1649174602488417
3909,1,2009,3,10,1,19,27,0,1.3539169622788403
12067,1,2011,9,6,1,11,49,12,1.7038269209183716
6645,1,2013,4,12,4,8,13,0,0.32355408853843065
15928,1,2010,2,17,2,6,10,21,0.5641741565003289
3292,4,2011,5,1,6,3,17,11,1.8907018633908024
5505,5,2011,4,9,5,12,7,0,0.5535289706053778
10195,1,2009,11,12,3,10,56,44,1.3060417730334106
8685,1,2010,7,16,4,23,53,4,0.4500259955167498
15841,1,2011,4,9,5,16,41,0,0.5489289921823176
8104,1,2014,3,7,4,8,48,0,2.065244681652295
7984,2,2012,9,29,5,2,20,11,5.009626595035962
15503,1,2012,10,4,3,0,56,24,0.747043745868283
7825,1,2011,1,21,4,11,44,0,4.700098496981704
8305,1,2015,5,5,1,16,11,26,0.7124299324409283
13616,1,2011,7,12,1,17,27,45,0.9958858060020844
10067,1,2009,6,18,3,7,47,15,0.6368409104437424
12844,1,2014,1,28,1,21,37,55,1.84823238264471
9996,1,2011,12,16,4,15,37,0,0.7250982817261434
6016,1,2013,3,28,3,14,42,59,1.9281234334418602
6013,2,2014,8,5,1,1,5,37,5.073694807345285
4631,1,2014,4,3,3,19,4,0,2.6996913082743577
15467,1,2010,11,21,6,8,20,32,2.8694113863509445
11031,1,2009,2,27,4,12,19,57,1.2675110481414815
2879,1,2015,4,21,1,9,24,13,2.016832921037059
12638,3,2010,11,21,6,14,44,13,3.1795706758265885
12680,1,2014,3,8,5,15,44,0,1.8842722178435063
4179,4,2009,3,30,0,16,41,0,1.5845274322326468
12434,1,2009,12,22,1,8,33,46,1.1552612320339326
11162,5,2009,8,6,3,21,4,0,1.392233502963569
49,1,2013,1,29,1,12,26,0,1.0233796229383059
5515,1,2013,6,25,1,11,26,4,0.7659301372767638
4654,1,2011,1,9,6,3,41,0,8.312525459152987
2725,4,2011,6,5,6,10,4,0,0.9439282032728064
1700,1,2012,6,1,4,9,47,0,1.1148275165217847
3985,1,2011,11,20,6,12,55,15,5.508357781607442
22,1,2009,8,6,3,18,17,23,0.5742986597946664
8923,1,2014,12,6,5,13,58,18,1.3858543619185146
12325,1,2015,3,5,3,21,23,15,1.3055785020331718
7370,1,2009,6,28,6,0,48,36,1.353727412975214
1606,1,2014,4,19,5,10,36,0,1.4993597508790688
7161,1,2011,9,30,4,15,18,26,0.8529132215931085
2659,1,2011,5,31,1,6,52,35,0.5255560985752105
418,2,2011,10,21,4,8,18,49,1.7103905637160537
11770,1,2014,8,1,4,22,42,0,2.784227032257423
13124,2,2011,4,2,5,22,14,1,1.8625090444572159
11367,1,2014,3,31,0,1,38,42,3.6660931734585995
12522,1,2009,4,30,3,0,11,11,4.672738120914764
8558,2,2014,9,1,0,21,8,0,1.941801623881834
2553,3,2010,11,9,1,17,45,0,0.629953577667014
8575,2,2012,7,24,1,12,4,0,1.2182482543243887
6756,1,2014,6,27,4,15,12,30,1.5164284723862216
7924,2,2011,2,22,1,19,37,10,7.499985832763296
9802,5,2010,6,11,4,10,34,0,2.4144329756587375
8706,2,2015,5,7,3,10,49,15,0.8560674351332024
15818,1,2013,1,8,1,9,1,43,0.7660092434992454
7486,1,2009,8,14,4,3,19,0,3.889635261863166
4732,1,2011,4,26,1,22,54,0,4.614122886748083
12192,1,2011,12,22,3,13,58,16,0.8695774860430231
6009,1,2013,12,9,0,19,32,0,2.4265933062205267
12348,2,2011,5,26,3,5,58,36,1.8400851087392798
4611,1,2015,5,21,3,9,16,22,4.888750438478843
135,1,2012,12,21,4,6,47,0,1.95473736571913
14854,1,2014,8,11,0,9,45,32,0.7676314017856685
250,2,2009,9,26,5,15,17,20,0.7649076393139543
15763,1,2010,10,19,1,19,27,0,1.302284185796413
14184,1,2012,10,9,1,11,42,54,1.17867995700084
9779,1,2011,12,10,5,18,15,12,1.7940568141139637
5254,1,2013,6,24,0,17,21,15,1.3581786958804014
10497,1,2014,6,1,6,18,32,27,2.3665428833130746
7722,2,2013,10,26,5,15,27,0,0.4988848496895797
7541,1,2011,5,24,1,19,5,6,1.0056220316638824
8085,5,2010,7,31,5,0,42,0,0.6592178700838185
15747,1,2011,10,9,6,14,42,0,2.0250747307740697
9508,1,2011,9,6,1,21,11,6,2.443811601727357
6937,1,2014,11,8,5,10,51,0,0.29902561445892645
3494,1,2010,3,27,5,2,55,0,2.724949829248345
5571,5,2009,5,28,3,15,43,0,2.020076971383524
3954,1,2011,3,8,1,9,23,0,1.5900339444779192
3948,3,2012,3,4,6,13,34,34,0.25098433363992184
6803,1,2015,5,27,2,20,34,46,3.139303523920726
15389,1,2014,2,19,2,15,11,0,0.7649587850180696
11095,1,2011,5,6,4,15,16,59,0.3762418451226078
13048,1,2013,2,5,1,13,34,46,4.249265943662054
8439,1,2010,1,7,3,7,19,35,2.346609753853059
3894,1,2010,10,4,0,23,42,58,1.9938596417000394
2380,1,2014,8,21,3,17,54,51,0.7070983264530125
13998,1,2015,4,14,1,21,50,57,3.71077430252673
4286,5,2009,8,1,5,10,14,0,2.747020628852015
15172,1,2010,3,19,4,20,41,52,1.300993186455252
1503,1,2013,12,4,2,19,52,55,1.315651948913112
8851,1,2012,12,1,5,23,50,0,0.6727004567788026
14209,1,2012,6,30,5,19,53,8,0.7075875250102048
13563,1,2011,1,21,4,23,48,15,1.4563042128594184
1647,5,2009,11,4,2,19,14,0,0.822409855065377
6553,1,2012,12,23,6,15,43,5,1.0280286311980544
15302,5,2010,4,27,1,21,22,0,3.6311448955932137
13792,1,2013,9,14,5,0,31,0,1.8376854036988872
4323,1,2012,8,26,6,18,30,40,3.556583964994147
13933,1,2012,9,14,4,7,48,0,0.3964523885087939
9362,1,2012,8,25,5,18,16,0,0.9890607503986703
11321,1,2010,11,5,4,21,37,30,3.7538411016703024
5757,2,2013,4,24,2,13,56,0,1.6869210163513417
5162,1,2014,8,14,3,1,2,15,1.907903346055211
14144,1,2012,1,8,6,21,19,0,2.335009100305877
9142,1,2011,4,23,5,14,26,0,1.4270145572913058
2416,5,2012,8,5,6,18,16,0,4.507865676764846
11977,1,2015,3,9,0,10,42,44,0.8940161730715285
5396,1,2014,12,17,2,12,26,24,2.732486435316281
11545,2,2010,12,19,6,11,45,59,1.2458832888653641
2028,1,2015,1,3,5,17,30,17,0.4245658273243865
1934,3,2010,5,2,6,12,0,31,0.5489260035992457
6197,1,2015,6,1,0,22,12,26,2.9743952424636086
5798,1,2010,6,27,6,18,58,0,1.1654551949070155
4397,1,2011,3,20,6,12,19,59,0.426072720419756
7015,1,2011,7,24,6,22,57,49,2.136949301711037
3874,2,2009,4,27,0,18,9,39,0.9213486169594559
12141,1,2012,6,2,5,16,38,0,0.6272552444045449
134,5,2012,2,12,6,1,26,0,8.279647798919449
6493,1,2015,3,27,4,0,41,37,5.75021862331694
4433,1,2012,9,3,0,14,24,0,7.828377753374757
12484,3,2009,9,9,2,21,28,27,4.8968605080416685
4457,1,2013,5,20,0,20,16,0,1.486323426304796
7972,1,2013,4,7,6,22,51,0,6.594015498247214
7839,5,2014,1,9,3,13,26,0,1.9716446511444237
8462,1,2010,12,28,1,16,14,0,1.1156505128984633
12734,1,2014,5,31,5,16,17,0,1.5173256125959091
1239,1,2014,9,13,5,10,20,0,2.4679130627327193
12077,1,2014,5,22,3,8,24,0,1.1019123398805775
9060,5,2009,3,24,1,14,46,0,0.8105575116223378
9027,1,2014,1,18,5,20,17,51,1.2380803137545031
9434,1,2011,2,6,6,22,26,32,1.0783464594938064
12256,1,2010,4,1,3,6,58,0,0.6220834788299023
9816,2,2009,6,12,4,0,38,34,1.1627304440914776
9135,1,2015,4,9,3,3,2,27,4.160504510859294
8534,2,2012,7,16,0,22,29,0,0.6367255070539289
6192,5,2014,10,21,1,15,2,0,1.0538688864714922
2343,1,2015,1,18,6,14,56,51,1.758629220871497
12459,1,2013,6,30,6,12,9,0,0.423379725777727
15993,1,2013,5,3,4,7,9,0,2.3254789538133083
11807,1,2013,4,16,1,16,4,8,5.8512358554646475
1254,2,2012,9,19,2,17,54,0,1.6404900398335542
5431,1,2014,1,1,2,15,10,0,6.615600156662471
127,1,2014,1,6,0,21,21,0,1.445871774292892
10413,1,2014,5,1,3,7,28,0,1.1893443454095365
10918,3,2010,9,11,5,14,19,42,0.818042268670027
1256,1,2014,5,12,0,9,31,9,0.6492729932008325
3752,2,2012,8,16,3,7,9,13,10.283215112709717
14165,1,2010,3,10,2,10,7,0,0.506914036702287
13682,1,2013,6,8,5,1,25,49,0.4287544806343655
10094,1,2015,2,2,0,12,52,45,0.4012878793052929
2628,1,2010,1,5,1,23,33,23,0.6644773125201974
8288,6,2014,7,30,2,11,8,0,1.161541655645824
3014,2,2014,9,12,4,12,47,11,1.7494065293924357
14573,1,2012,11,25,6,0,6,23,1.606277818068567
13003,1,2012,5,2,2,20,27,2,0.7635695119261674
5662,2,2014,7,9,2,14,29,33,3.5349775791415645
10969,1,2015,2,7,5,19,28,20,1.3734152445026258
15416,1,2011,2,6,6,0,12,0,0.8563927943486438
6714,2,2012,5,20,6,2,57,0,1.324719752686498
8999,1,2014,2,28,4,9,51,32,0.23998303769221643
14709,2,2010,8,27,4,23,12,0,2.6334822389010393
8268,1,2014,10,28,1,19,1,0,2.5199657793254584
10629,1,2011,1,25,1,12,18,37,1.578219250164691
9655,1,2010,12,9,3,21,56,57,0.48992171968198317
10140,2,2009,4,24,4,16,2,59,0.23873254683818076
9513,1,2011,6,6,0,11,15,50,2.155788153581265
2564,5,2011,8,6,5,11,14,0,1.5209711194100461
8099,1,2010,4,12,0,15,23,24,0.8731793704518577
1567,1,2014,8,26,1,7,55,0,1.1729189107454496
8410,1,2012,9,3,0,23,25,0,0.7781299128040813
14755,1,2012,4,8,6,18,9,0,5.938805206510724
2370,2,2015,3,17,1,18,50,27,0.8514308506814403
11033,1,2012,10,19,4,22,32,6,1.5096655488680524
13549,2,2013,4,17,2,19,8,0,0.9468014745092795
6940,1,2009,12,2,2,11,54,49,2.793861581905289
14069,1,2009,2,5,3,0,18,50,4.595243581220097
11138,1,2010,11,12,4,8,51,55,1.1011226937328482
14070,1,2014,12,27,5,18,52,25,2.3059632422661984
9054,1,2010,4,1,3,0,39,6,8.419097688098141
2130,2,2014,9,13,5,23,35,0,0.2778035124717567
12387,4,2011,3,6,6,15,48,8,0.38980165378049003
3624,1,2013,9,26,3,14,12,55,0.5929204163372093
650,1,2010,10,7,3,21,9,35,3.1673303274030626
8397,1,2013,3,1,4,7,55,0,1.808429875848694
7366,1,2013,12,9,0,20,5,8,0.4632425717987114
9731,1,2009,9,18,4,8,3,58,5.7717243171985135
2133,1,2012,5,8,1,23,31,41,3.477714560951032
14867,2,2014,9,7,6,0,30,0,0.46938052076677605
5418,1,2009,12,17,3,8,41,0,3.782714716311776
2027,1,2013,10,2,2,8,11,38,3.1760867335985328
4580,1,2010,1,25,0,17,41,11,0.5289080909308347
2407,1,2010,1,20,2,9,20,0,3.0707633765685705
11359,5,2012,12,10,0,19,50,0,2.196707141297447
14750,1,2012,6,27,2,11,36,0,1.121951147378417
1387,1,2009,9,16,2,18,53,13,5.623132142777804
2765,2,2013,8,5,0,20,11,0,3.8084620810348726
8228,2,2015,6,14,6,23,30,41,0.32398523792884404
3564,1,2012,3,24,5,0,35,0,4.210167354850666
5617,1,2013,10,27,6,11,51,0,0.6073386264858387
12703,1,2010,5,22,5,12,53,4,1.080355436139823
1504,6,2014,4,17,3,8,33,0,0.7495098833292336
4686,1,2012,8,25,5,16,48,0,1.2114582349940932
4407,6,2014,12,9,1,18,37,0,2.039154603419612
10779,1,2011,1,7,4,6,50,38,0.5543192267646295
3637,1,2014,10,29,2,22,12,29,1.828081030669102
3377,1,2015,5,20,2,13,59,54,1.261780525619127
4626,1,2011,3,5,5,8,13,24,1.3796539487489088
2291,2,2011,5,19,3,18,12,7,1.3725146726404935
10835,1,2009,9,8,1,17,22,56,1.50526888364531
5590,2,2010,10,15,4,20,24,21,0.37343440591208316
7215,1,2009,5,29,4,19,32,56,0.5642599671314648
11789,1,2009,10,31,5,0,7,0,3.2912934222622576
924,2,2011,7,3,6,13,55,0,1.0871821121130547
11730,1,2015,2,18,2,11,56,29,0.3601511785422339
12942,1,2012,2,28,1,10,36,0,6.3486620143850025
8418,1,2015,5,30,5,1,21,56,6.527973761514173
6613,1,2013,5,6,0,13,4,0,1.264484308523583
6429,1,2009,8,28,4,6,40,42,1.9498748456245363
14885,1,2014,10,13,0,10,45,0,1.7656775707715435
7603,1,2013,2,21,3,23,11,21,2.93588381241281
14042,1,2010,11,30,1,15,35,0,0.7311210740521412
6524,1,2011,1,31,0,0,6,0,1.903185950586034
3913,1,2012,10,20,5,23,28,0,0.3789997240639912
9476,1,2011,6,25,5,16,41,0,1.5534720722174702
7733,1,2014,5,21,2,20,31,0,0.789743202401001
14652,1,2013,8,26,0,0,7,0,1.3218494676639307
6811,1,2010,12,10,4,17,8,0,0.6185911098987796
9789,1,2010,4,7,2,13,45,33,0.7684564642706619
7556,1,2014,6,25,2,22,17,0,2.322626816761705
11084,6,2010,6,1,1,18,12,0,2.650714715709749
14484,1,2013,2,4,0,11,52,12,0.4146814088037561
