,passenger_count,year,month,day,dayofweek,hour,minute,second,distance
14471,1,2010,8,22,6,18,29,0,2.454770434733513
4812,3,2013,1,11,4,13,6,0,0.8958144674980222
15704,5,2009,9,29,1,12,40,0,1.511010518159783
7072,1,2009,5,4,0,12,35,0,1.3861238996682597
9094,1,2010,6,17,3,23,17,0,1.6731967749035006
6165,5,2011,1,19,2,16,51,0,0.40773988612694173
9945,5,2012,6,3,6,8,26,0,0.6469983078296363
15512,1,2014,2,4,1,22,36,24,1.3293468384544638
15885,1,2012,10,3,2,20,56,0,2.951602949526487
15128,2,2012,10,9,1,13,17,58,6.246921552105899
2935,5,2009,8,11,1,8,39,0,2.924232872698802
7736,2,2011,4,27,2,10,23,0,1.0584681174166108
7815,1,2009,8,23,6,7,7,37,1.9023583730219438
7276,1,2013,7,3,2,11,58,45,7.18687738139821
5220,1,2011,2,24,3,16,22,0,0.37544706692186414
3070,1,2015,1,10,5,18,55,1,1.0676713732965721
1104,1,2015,2,2,0,1,1,49,3.570836825173019
10287,1,2014,9,27,5,15,51,51,3.481266217958321
14240,1,2013,5,23,3,17,23,0,6.570576249424356
5967,1,2010,6,26,5,9,4,6,0.5376167109208494
3371,1,2012,3,1,3,12,35,0,1.1086233004519277
204,2,2011,1,10,0,16,7,0,11.192234851243699
4899,3,2011,3,18,4,0,6,58,3.577526781012432
1713,6,2013,3,23,5,1,38,0,0.9200072454451237
4422,1,2013,9,8,6,20,21,51,0.6951508735826101
15873,1,2011,6,6,0,22,42,0,1.5344645636514391
1371,1,2014,2,16,6,15,10,17,1.523980815923207
12113,1,2011,10,9,6,10,18,0,1.1197561428787133
13063,1,2013,8,8,3,8,58,4,0.7836371367312688
9563,1,2012,9,1,5,3,0,54,1.377276577469609
3815,5,2013,7,23,1,8,24,0,0.3322939591161645
14572,1,2010,5,4,1,12,14,0,1.6551079852744213
2982,1,2011,8,10,2,7,53,28,1.2539623673832452
9446,1,2012,2,26,6,22,59,3,2.4523226619434064
13149,1,2012,10,24,2,16,53,0,3.2383138818620614
11460,1,2011,11,21,0,15,48,22,1.2132427899125284
12103,2,2014,5,21,2,12,22,0,5.632856330110849
15792,5,2012,2,8,2,16,24,0,2.8836358012770424
8295,1,2014,11,21,4,14,14,0,2.7064616247813116
7358,5,2011,7,15,4,18,37,0,1.5991219796597647
8697,1,2012,12,17,0,22,51,15,1.0361631801373388
1328,2,2015,3,9,0,7,47,54,1.1203690645898399
3342,2,2012,10,20,5,21,38,0,1.8364142468663494
7753,1,2009,4,2,3,17,18,12,2.195766056869428
9772,1,2010,10,17,6,22,28,0,0.9049922307896113
8800,1,2010,7,14,2,20,52,21,1.9689933644025155
6955,5,2011,11,11,4,21,16,0,1.2230302010201382
9235,1,2014,10,18,5,17,37,21,3.7412748316280924
6595,2,2009,1,13,1,19,28,0,0.5759836074505099
10852,5,2011,2,5,5,17,38,0,0.38622136550853536
11851,1,2012,5,23,2,3,16,37,2.398373528389329
7865,1,2011,11,14,0,6,53,23,1.9056066779052498
10884,3,2010,12,19,6,4,26,47,3.168288043390554
4213,1,2013,10,10,3,19,10,13,6.567110667469958
13629,1,2010,10,21,3,23,18,0,1.5173163920439279
1267,1,2009,10,25,6,20,43,33,1.8000825158120912
6168,5,2012,8,16,3,23,56,0,2.538413149790517
13228,5,2009,10,22,3,15,40,0,1.6085332942354602
6008,1,2012,12,26,2,9,18,0,2.033328589207251
9408,1,2014,2,9,6,12,15,0,0.73979726743478
6768,1,2012,8,27,0,15,55,0,1.5285539631785454
3745,1,2014,6,27,4,10,29,35,0.35264636223438967
1936,2,2012,3,28,2,17,59,33,2.259472276493167
9324,1,2009,12,4,4,6,18,59,0.45125579783884595
4088,1,2011,6,18,5,9,44,56,1.2374194095185684
9709,1,2009,12,4,4,21,20,0,1.806411931638237
586,1,2011,12,3,5,20,56,0,1.2323717725130905
1802,1,2014,5,31,5,7,1,0,6.175823070973997
9803,2,2013,7,3,2,15,35,0,1.303791696960877
12227,1,2012,3,14,2,6,46,18,0.36102351750761236
14817,2,2015,1,2,4,13,59,14,2.23229656007042
14656,2,2014,4,6,6,0,27,3,2.260862240096828
7618,1,2015,5,25,0,1,52,35,1.2007241836706952
9239,1,2013,10,7,0,21,24,23,0.5729688396900047
13391,1,2009,11,18,2,18,57,22,0.7068509142458641
9653,1,2014,8,3,6,20,3,22,1.8577490465667774
3100,3,2011,1,19,2,15,23,35,4.2945312403293165
14521,1,2009,1,10,5,4,9,0,0.8063566685087101
10053,3,2011,6,17,4,18,56,50,1.0568432077283507
7574,1,2014,12,11,3,18,29,0,0.7882973890463552
14580,1,2014,12,19,4,19,37,4,0.6415214221000787
14350,1,2013,7,3,2,7,59,14,0.5830249550988834
10063,1,2009,11,20,4,19,43,20,1.0789878735066591
14128,1,2011,5,23,0,18,4,7,1.3766144893177905
8317,1,2011,10,7,4,1,34,47,3.7380048554938496
7203,1,2013,1,4,4,21,25,12,0.7109662794587794
14609,1,2014,12,7,6,15,27,51,1.8049133631710017
5376,1,2010,1,30,5,18,27,0,0.17994738572260455
10789,1,2014,5,18,6,17,48,0,3.7500849197002997
424,1,2014,10,21,1,7,4,6,1.1313153000552816
8570,1,2011,3,29,1,7,31,0,4.335263426643226
10832,6,2013,6,23,6,9,26,0,3.5858146560514337
12826,1,2011,7,3,6,18,50,2,1.2603272454694485
7637,1,2010,6,9,2,13,54,0,0.5426030698777429
7870,2,2010,6,6,6,18,30,0,0.7657148245546324
13685,1,2015,2,23,0,7,2,48,1.5734666116530422
3209,1,2012,6,29,4,23,43,23,3.5659480037938165
4605,1,2011,10,28,4,9,26,13,6.066085276487581
5035,2,2014,3,11,1,21,45,0,0.6092270745702993
11608,1,2009,12,15,1,21,46,0,0.49875910492070447
1703,1,2013,3,29,4,13,32,52,1.9116109649571964
692,3,2013,8,2,4,20,12,13,2.05051022336595
1118,1,2012,10,17,2,11,0,0,0.7078623473284403
3506,1,2012,8,30,3,3,34,23,0.4444777848311019
687,3,2015,6,27,5,22,6,57,0.2696680447879227
8154,5,2010,11,11,3,21,1,0,1.2536369339250077
2288,1,2010,11,8,0,15,25,11,0.38585661827763557
10780,1,2009,6,11,3,19,23,13,3.2553482083739946
4017,1,2010,9,12,6,19,17,0,0.5093599255987278
5596,2,2015,3,26,3,12,50,37,0.39329946933092824
11827,1,2015,4,25,5,16,6,26,1.3517329281025527
13635,1,2010,10,30,5,1,54,50,3.470713036049295
10418,1,2012,11,29,3,10,5,0,0.7119410887796163
15408,1,2010,6,11,4,11,42,0,0.7703681742737155
202,1,2011,4,5,1,11,29,0,2.17812242487007
5657,1,2012,5,8,1,11,48,0,0.7036976020826736
2872,1,2009,4,19,6,0,13,17,1.8483647995034291
6282,1,2012,5,15,1,6,42,0,2.2387364288501135
7429,1,2013,2,20,2,17,35,0,0.9591648629084938
4751,2,2012,2,13,0,9,17,0,1.3498749169165254
3145,1,2011,12,7,2,9,7,9,1.3539551620458443
1610,1,2014,2,21,4,22,20,0,1.296343228005143
1972,1,2015,3,3,1,22,50,37,1.7494204179576205
5306,1,2014,8,27,2,21,40,0,0.911369681558892
1061,3,2011,8,3,2,11,13,59,1.5725226961695669
4056,2,2015,2,14,5,18,44,40,1.948178525896788
11012,1,2013,12,22,6,14,34,11,0.2482877902774667
1842,1,2014,11,21,4,21,24,0,4.222019443848605
8290,1,2012,7,8,6,16,49,0,10.542318425026833
12231,2,2012,12,6,3,21,3,0,0.8179398897770139
3026,1,2011,9,12,0,1,42,3,0.8447985005299307
8113,1,2011,2,22,1,12,25,0,1.717703757579807
7760,1,2010,8,28,5,16,37,14,0.9253110282756641
13695,1,2009,3,27,4,19,57,0,0.5888202078841858
4996,1,2011,6,13,0,10,53,52,0.46148832410638785
1803,5,2015,2,24,1,10,56,15,1.7566581675372877
1485,2,2010,3,12,4,21,18,0,0.7205815563416818
12309,1,2010,8,18,2,7,35,42,2.242493355756725
9111,1,2013,6,19,2,18,9,56,1.1910716475730705
13465,1,2009,10,1,3,23,47,24,0.9260212574465447
12025,1,2013,1,12,5,23,51,53,2.8588307622943745
11323,2,2009,12,9,2,10,17,0,3.26737618706905
15386,1,2009,11,14,5,17,31,45,0.8517340788555302
7588,2,2009,12,2,2,5,6,0,2.3662323774914262
1496,1,2012,6,26,1,17,12,0,1.2844166676210749
9662,1,2011,2,7,0,16,50,0,2.873330066180593
14723,1,2010,5,12,2,12,45,53,3.0767427894128896
648,2,2015,3,14,5,22,19,1,2.5028775837023427
7071,1,2009,4,10,4,5,22,0,0.3675296719066013
6830,1,2009,10,29,3,19,25,0,2.4497348895133806
4110,1,2009,1,11,6,11,29,38,4.1972655669155605
14698,1,2014,10,12,6,1,42,0,2.2373623010953323
12105,1,2010,4,24,5,3,13,52,0.456373959097219
7581,1,2015,1,2,4,13,0,49,0.5474430972093097
11295,1,2015,5,26,1,7,47,4,1.3074985427594445
14336,2,2010,8,26,3,10,22,0,0.8577720675134693
3658,1,2010,10,31,6,2,26,0,3.6886863296890677
4050,1,2014,4,13,6,0,37,0,0.9996201738759114
1248,2,2011,1,27,3,16,24,0,0.5616801945724798
8450,1,2011,9,16,4,22,46,0,1.6620178176260176
12486,1,2014,10,15,2,23,17,18,1.6095062864090404
13753,1,2014,8,29,4,20,9,0,0.7542159565639084
10196,1,2010,1,30,5,22,3,12,3.995695461166051
1240,3,2011,5,14,5,3,36,26,0.6290660482702637
13200,2,2013,9,26,3,1,5,48,1.481054372663196
1727,1,2011,12,3,5,22,51,46,1.150255496057675
1998,1,2011,10,1,5,19,56,23,1.8867747041585552
10001,1,2014,7,19,5,17,43,37,2.0088557410494956
8459,6,2013,2,25,0,18,26,0,1.4209133157315337
1698,1,2009,3,23,0,11,13,50,1.7652837337717053
8852,1,2014,7,16,2,14,7,50,2.0942207306234257
952,5,2012,1,6,4,18,35,0,1.7607469168800716
6490,1,2010,4,13,1,9,0,12,3.790930293582806
13290,1,2009,9,25,4,16,6,35,0.5831996260839056
466,1,2011,7,26,1,11,56,41,0.963184107490233
4969,2,2012,12,22,5,22,39,0,0.7426625221336906
11456,1,2014,7,17,3,3,33,27,4.712935980375569
3119,2,2014,11,28,4,8,47,0,0.3988428059950046
3921,3,2011,2,1,1,0,19,50,3.7430561840000762
15828,2,2012,11,7,2,1,13,0,1.5367770402609087
10986,1,2010,4,10,5,17,24,0,0.8956810485010066
2101,1,2009,12,16,2,9,43,0,4.377426091509647
6731,1,2012,7,24,1,9,18,24,0.8507350197244851
3325,2,2009,1,15,3,18,4,22,12.457140198417875
1246,1,2010,11,26,4,13,32,7,0.4342744125423272
3845,2,2009,4,11,5,23,4,22,0.9052790220409476
1021,1,2012,9,24,0,0,1,30,1.5058699229702905
5107,1,2014,5,15,3,20,6,3,0.740525045313133
8073,1,2015,3,19,3,1,24,11,2.4222323859378836
15748,1,2011,10,31,0,19,14,0,1.3829132796757388
16042,2,2015,4,6,0,21,53,6,1.5806475886223517
4817,1,2013,4,25,3,11,40,0,0.33002225985106187
11262,1,2009,6,9,1,10,43,0,0.5324618252051506
5266,1,2012,5,4,4,12,10,28,1.7671045129757854
10553,1,2009,12,9,2,18,39,29,1.1355360699513999
5855,1,2013,7,21,6,2,18,14,3.770877263601822
15405,1,2009,12,21,0,19,3,48,1.3085444784917102
3899,1,2014,6,25,2,22,42,0,0.24555354229897963
11963,1,2010,4,23,4,10,54,21,2.360645318090893
4975,1,2011,9,10,5,10,52,34,0.7436776107887945
14718,3,2013,5,1,2,16,30,0,4.859900194710764
10365,6,2012,4,11,2,23,49,0,0.6698139223667761
12785,1,2010,9,18,5,1,55,0,0.5040569031083479
15085,6,2012,8,5,6,4,4,0,2.2671516003954957
6764,4,2013,6,14,4,0,53,0,1.2614815514570101
2907,1,2010,10,4,0,20,26,37,4.088063127958483
6638,1,2013,10,19,5,12,36,7,1.1337406013053595
5032,1,2011,8,10,2,21,50,53,0.38839846881152396
1092,1,2014,1,20,0,20,25,0,0.655810569140391
9113,1,2011,1,3,0,10,10,8,1.2150945019210104
9370,1,2011,1,21,4,13,57,0,0.7123969292595476
15364,1,2014,12,7,6,0,36,0,2.1974802234594466
15440,1,2011,4,3,6,11,21,41,1.179781485954956
13349,1,2010,8,31,1,15,51,59,0.9076675167832122
7013,2,2010,10,23,5,19,18,47,1.65866960408751
7337,1,2012,5,29,1,6,29,49,0.6208842541526077
310,1,2015,6,20,5,9,50,28,1.1048804864653283
9763,2,2015,1,21,2,23,49,1,4.652136903664566
15733,1,2012,5,27,6,0,43,18,2.9198859863962747
7682,2,2014,2,15,5,0,35,53,1.3430298443564834
6232,1,2013,1,20,6,12,25,58,0.8949208026747625
1765,1,2015,6,6,5,18,2,30,1.5736969804294896
10281,1,2009,3,16,0,23,8,17,1.1240377430694406
3542,1,2015,4,6,0,20,35,26,0.6361164233845955
3455,1,2013,6,1,5,22,7,0,2.493174817151776
6923,1,2013,3,24,6,11,38,33,2.6847151525869455
5788,2,2009,11,13,4,18,17,0,0.581676259685157
13935,1,2009,8,20,3,5,42,19,3.1226382669377295
14694,1,2010,9,1,2,19,14,0,2.188636169061954
14466,4,2011,2,25,4,20,10,9,1.7383148522865668
15698,2,2009,8,5,2,21,15,12,1.1670249503343026
7351,1,2015,1,4,6,14,33,2,2.1980038490765734
11978,2,2009,12,12,5,15,25,30,4.0677908257189115
11658,1,2012,12,29,5,14,10,0,0.5971238054984064
13470,1,2010,6,24,3,12,1,14,1.1263286090613975
4668,1,2013,12,25,2,2,4,20,5.098728628943842
6174,1,2012,6,4,0,13,20,11,0.5664608762323209
12666,2,2012,10,9,1,12,1,0,6.149817639268755
6644,1,2012,8,22,2,17,24,9,1.5669177867984068
7368,1,2014,2,3,0,16,4,51,9.564281021791698
6839,1,2015,2,19,3,8,11,0,1.1415932995854243
4095,1,2009,10,17,5,9,25,27,3.4689945376906444
5932,1,2013,12,4,2,15,6,52,2.3302579143449904
5104,1,2012,7,17,1,1,25,35,0.692515870294944
13284,1,2013,8,26,0,16,25,0,1.3105220408439358
11984,2,2013,9,29,6,10,28,0,1.6656984036855684
14842,3,2011,11,24,3,0,17,36,0.32975728440625496
4219,1,2013,1,17,3,17,49,0,2.246660881115098
9423,1,2009,8,14,4,10,1,5,2.0454777319975097
3864,1,2015,3,9,0,2,41,35,0.30028817626070814
15974,5,2010,6,18,4,9,37,0,1.1621114673273873
2321,1,2012,11,7,2,9,20,18,1.8244414977367478
6229,1,2009,4,24,4,14,38,29,1.4779854612764418
10202,1,2009,2,11,2,8,33,28,0.7427313019465919
10706,2,2010,3,29,0,20,28,0,1.2664615549984715
6131,6,2013,11,20,2,17,18,0,0.7757885975433535
8517,1,2009,2,3,1,15,13,0,0.5396096968919459
2995,1,2009,1,19,0,21,37,31,0.49259064109331285
10618,1,2012,5,8,1,16,7,2,0.6774418651520863
5257,1,2010,5,29,5,12,6,15,0.831912818069456
12626,1,2009,10,10,5,19,42,0,0.9390848535981772
10042,1,2013,4,4,3,17,11,0,0.3121765123263174
15701,1,2012,7,23,0,22,49,0,0.3174979391884207
5304,1,2013,4,28,6,20,42,2,0.39983910417677476
2663,2,2014,12,5,4,23,34,12,1.5431142050998163
12822,1,2012,8,3,4,2,28,45,3.28781951537166
12371,5,2014,11,25,1,19,23,0,1.0650610624100876
403,2,2013,8,24,5,17,7,0,1.6929537167799231
5446,1,2013,4,11,3,20,25,0,2.0856658209459176
10348,1,2010,4,7,2,23,15,59,1.4224241867928302
3538,1,2014,2,13,3,17,40,0,2.7642999674772164
13596,1,2011,1,30,6,14,26,0,1.247598179178434
8958,1,2011,10,11,1,21,14,54,9.513943327241883
7306,2,2011,9,22,3,14,44,0,1.5018837937838385
5516,2,2009,5,11,0,14,6,36,0.9362760741504018
6341,1,2009,6,7,6,0,54,20,0.5878049073038255
11707,5,2010,5,22,5,23,10,0,1.163842220074826
13905,1,2010,3,23,1,12,55,27,0.6692190981741225
3143,1,2013,8,17,5,22,39,15,0.5157503017816992
7571,2,2010,6,22,1,19,58,22,2.4038302564795653
476,1,2014,7,23,2,8,42,0,0.6287373716352005
1408,1,2009,3,24,1,11,40,17,0.4155876277259636
6223,1,2015,3,19,3,8,11,4,2.103635829804301
5529,2,2010,2,27,5,9,16,0,1.81479259727573
10276,1,2015,1,23,4,21,14,30,3.3007828196514257
2294,1,2011,5,26,3,10,4,0,0.9513737011802246
1158,1,2013,5,13,0,18,12,0,0.5077555417030198
8324,2,2010,1,11,0,18,5,0,1.076123267854264
3138,1,2014,10,5,6,3,52,0,2.566364268992077
11214,1,2010,8,29,6,14,0,0,0.42777359146664246
15537,1,2009,4,12,6,4,29,0,5.178602484995969
5815,2,2009,2,12,3,10,44,19,1.1496643082015603
14757,1,2013,10,4,4,19,52,0,1.1815972602132652
5937,1,2013,7,16,1,4,47,0,2.515862692255846
1523,1,2012,7,7,5,12,11,0,2.4499284392668033
13305,2,2012,8,23,3,22,22,19,2.0724988552195964
15396,2,2012,5,26,5,20,14,0,0.719742785455452
5472,1,2009,6,8,0,19,53,0,1.1875814533905908
8837,3,2010,5,26,2,18,30,0,3.9078992655957623
13686,1,2010,1,16,5,11,59,0,0.7097898295866218
12489,1,2011,4,22,4,7,42,0,12.233648719805252
9810,2,2015,1,16,4,16,31,39,0.280521098729344
1919,1,2012,1,28,5,1,54,0,0.3127781263240881
2000,1,2010,11,8,0,10,42,0,5.737388096950423
13106,1,2014,2,4,1,15,59,0,0.6866406063669567
3317,1,2013,12,14,5,16,26,39,0.7912912670849603
14711,2,2010,10,20,2,21,2,0,0.476717764682023
1235,1,2012,5,17,3,7,1,0,1.5063925194448806
3144,2,2009,2,21,5,0,42,0,1.0508600975836102
12362,1,2010,4,6,1,0,33,54,1.5419273585465048
10360,5,2012,2,22,2,9,43,0,0.8037552882401006
5315,1,2014,7,31,3,23,59,38,1.6657815494679948
5606,1,2011,6,29,2,10,10,0,1.4328651151883265
10843,1,2015,5,22,4,12,3,12,2.3894021009542583
8177,1,2013,6,27,3,7,7,50,1.1533586079657805
1505,2,2012,9,30,6,23,12,0,2.0478927730872076
7224,4,2012,3,12,0,14,37,0,0.7477360617923756
111,6,2014,10,17,4,8,28,0,1.246671368675335
4747,1,2010,12,19,6,20,31,10,4.319693717195197
9968,1,2012,1,31,1,7,31,21,1.7382959562798073
5638,2,2013,9,21,5,13,4,0,9.35427363780658
15997,1,2013,11,23,5,13,14,0,1.2956518680465163
12194,1,2012,8,25,5,21,39,0,2.014750480309273
8683,1,2015,6,24,2,7,43,40,1.3238371868099532
2419,3,2015,6,7,6,4,3,57,1.3441095025947905
11229,1,2010,4,26,0,18,2,20,3.545211127276076
2552,2,2009,3,9,0,13,6,35,2.051767774349716
3202,1,2012,3,8,3,19,49,0,1.4454840242682099
15754,1,2014,1,20,0,13,2,25,2.492472968343434
9646,2,2013,8,9,4,10,18,0,0.420601946876488
13871,1,2014,5,8,3,22,32,0,0.9169753678147229
637,1,2010,7,6,1,17,9,32,1.0557004415287865
15255,1,2015,2,9,0,11,14,2,0.539328743418073
12406,2,2009,12,6,6,18,39,0,1.9794522453240595
15008,1,2010,11,16,1,6,56,34,0.6510600129169488
13366,1,2011,8,15,0,12,7,0,0.39753127864469295
12095,1,2011,11,11,4,18,14,0,0.3886159572034293
399,1,2009,9,2,2,5,18,10,6.863407851191187
3703,1,2011,5,1,6,5,12,41,8.138620942131045
6711,3,2009,5,3,6,13,25,0,1.109687748035423
11005,1,2013,2,8,4,14,41,0,2.2001192399992267
8311,1,2010,3,1,0,13,3,13,0.3559765582848393
7793,1,2010,3,1,0,6,13,15,0.36081076346585
2082,1,2011,11,3,3,17,35,0,0.6353852784903488
10061,1,2009,4,24,4,21,47,0,5.506952206744346
14035,1,2015,6,19,4,7,3,30,1.1779473212335818
629,1,2014,8,5,1,16,40,0,0.30124187507527017
4444,5,2011,6,13,0,19,8,0,2.523329580693311
4043,1,2009,1,25,6,21,34,0,1.255906037352671
14924,2,2010,9,23,3,22,23,3,6.39842966163809
7836,1,2011,4,23,5,20,29,0,1.300459642095682
2506,1,2013,6,4,1,19,26,58,1.4054759422978855
2732,1,2011,3,2,2,9,44,0,1.9652415512802794
13918,1,2011,7,4,0,21,8,10,1.8799939732772133
14223,1,2014,11,23,6,19,21,0,7.763563494641111
3205,1,2011,4,23,5,9,46,0,0.7615099457798313
13634,1,2009,3,28,5,17,30,1,0.38351383284049645
10495,1,2014,5,22,3,7,44,37,0.4215453346501076
1529,1,2013,7,31,2,22,27,0,1.252717578607892
15002,1,2013,9,19,3,6,41,0,1.1240354186830634
14834,3,2013,2,11,0,7,53,0,1.8293872371358908
3888,2,2011,5,24,1,20,11,0,0.7868303337320649
6564,1,2013,8,30,4,8,52,0,0.47565131885151796
12592,1,2013,8,31,5,15,42,0,1.2416377021632437
1718,1,2012,3,4,6,23,8,11,1.3454780209559545
7347,5,2013,10,21,0,22,18,0,0.877190518330763
8057,2,2010,4,27,1,17,25,0,0.5005728510947751
5908,1,2015,4,26,6,20,59,28,1.9360723255611072
6260,1,2013,3,25,0,11,19,19,2.3513720885568863
8308,1,2013,6,17,0,7,32,22,3.0337839206363575
2792,5,2012,4,11,2,21,11,0,1.8012510881722665
6001,1,2011,10,5,2,20,26,0,0.699462015905439
10702,1,2015,3,10,1,21,32,36,1.8358814326338508
14264,1,2011,7,20,2,19,31,0,2.7879223989502906
3881,1,2011,2,17,3,21,23,28,0.9090623549495055
12668,1,2009,5,4,0,18,51,8,1.588635092908756
3045,1,2013,5,7,1,19,41,53,2.211921758669031
15242,2,2010,8,1,6,13,36,44,0.8824779049464524
2605,1,2009,9,21,0,19,15,0,2.5770154071723614
11673,1,2013,2,17,6,20,59,27,0.8375361269314934
14683,2,2014,4,23,2,15,41,0,0.44990252765527255
8355,1,2012,6,11,0,13,53,0,1.6656019958928492
12473,2,2012,11,2,4,15,11,0,1.1770119797179492
14839,1,2010,1,7,3,15,52,54,0.248904899255128
9611,1,2015,3,30,0,20,41,46,0.9968530882795865
5500,1,2010,2,15,0,12,31,0,3.784299618079403
1970,2,2015,5,12,1,22,28,26,1.9220390535013796
13970,1,2009,7,14,1,23,14,0,1.815336894173046
9993,3,2010,2,15,0,15,52,46,1.2578866960654902
11786,3,2011,12,31,5,20,59,0,0.28285149848517227
4235,1,2013,2,17,6,16,48,0,0.775982518295654
6618,1,2010,5,15,5,8,28,39,0.8101140035041919
2561,1,2015,2,27,4,18,8,24,2.013300227873828
14,2,2011,4,5,1,17,11,5,1.0373662686319671
7632,1,2010,3,10,2,0,24,57,0.7748405130148981
4971,1,2014,12,9,1,10,46,31,0.9384729369230691
7229,1,2009,1,21,2,10,20,0,0.7336756503072588
7644,2,2012,6,6,2,18,35,0,1.7845069201814026
1952,2,2010,1,12,1,9,57,18,0.46663888940407683
6851,1,2014,3,4,1,21,22,54,1.6091959619082739
5740,1,2011,8,5,4,8,22,0,1.3941201639991763
6742,1,2011,6,2,3,10,57,1,0.5971462039272968
12893,1,2014,9,28,6,0,36,57,1.2516444718175488
8530,1,2010,12,6,0,0,5,3,0.4274293688823366
7778,1,2012,7,27,4,5,17,0,1.6040172335682843
9571,1,2010,9,23,3,19,6,56,1.6083145821987974
12263,1,2014,5,23,4,16,55,0,1.4925100597268255
2803,1,2009,7,8,2,12,46,0,1.4080614482807805
9344,2,2013,9,7,5,14,58,0,1.374922628098836
13484,5,2013,5,15,2,9,24,0,0.48617291331820106
2565,1,2014,10,13,0,16,37,0,0.9379451045591375
4968,1,2009,10,12,0,7,24,52,2.727033975030326
8009,5,2013,10,18,4,23,46,0,1.8015102747511225
11751,2,2011,4,8,4,17,33,0,0.3817338783601815
3236,4,2015,1,25,6,0,17,17,1.0273381459914086
3527,1,2009,4,24,4,21,0,44,0.854677195178469
11898,1,2009,4,18,5,15,30,27,2.425359626857172
15106,3,2011,7,12,1,13,55,54,0.6755489863086406
1787,5,2010,8,21,5,8,57,0,0.8568619060284204
8883,1,2012,7,12,3,23,9,0,1.700442268701121
2927,1,2012,3,7,2,20,13,0,0.9136430426363842
11343,1,2010,12,10,4,7,24,46,1.8879074801656164
6469,2,2011,11,23,2,17,33,50,0.15611599725328767
6390,1,2011,6,3,4,12,42,0,0.7172444577248531
462,1,2012,3,26,0,5,47,15,2.3150052419079135
5789,4,2010,4,9,4,19,6,0,2.3173677909467223
8133,1,2012,7,16,0,11,28,0,0.9325624116195961
832,1,2009,4,25,5,13,8,0,5.803035327916886
11318,1,2011,12,15,3,1,43,2,4.434027127826492
7573,1,2013,12,10,1,7,10,28,0.7649260731381536
5182,1,2009,2,13,4,21,4,0,2.6619804096195336
4901,1,2012,8,23,3,13,6,29,2.1140106921067168
15932,1,2009,1,6,1,9,29,0,4.914530973141329
1957,1,2009,3,14,5,11,52,0,1.5835279486278067
9490,1,2013,11,27,2,15,51,5,0.39881549773638075
1477,1,2013,6,18,1,20,55,45,7.674508409892793
12415,1,2014,6,12,3,8,30,0,0.5566330743535539
4591,5,2010,9,18,5,18,49,0,6.740964539224863
6380,2,2010,3,17,2,7,45,0,2.131968919231475
4435,2,2010,12,14,1,23,30,0,1.0208751303431456
13944,3,2012,10,23,1,9,56,0,1.5556606672552589
4368,2,2010,12,22,2,8,9,51,0.6897723730333851
6210,1,2012,7,15,6,19,2,0,1.9126484872975833
9074,1,2014,10,24,4,22,14,26,2.512556821344755
7272,1,2009,1,22,3,19,34,42,1.581562494617198
9453,2,2015,6,18,3,23,40,16,0.882384181777143
605,5,2010,1,20,2,11,21,0,0.9409628992746518
7776,5,2015,3,4,2,21,2,17,1.3097003685354909
15775,1,2015,6,10,2,8,31,7,2.6370025324066613
4159,2,2012,2,18,5,23,2,31,1.2353197205881428
6074,1,2014,6,21,5,12,13,0,1.2273880569312248
5144,1,2012,8,20,0,10,54,17,1.3752422010392726
15299,1,2012,3,17,5,2,20,37,0.22109164841851928
3702,1,2012,6,22,4,2,4,19,1.8692485421794178
15143,3,2011,11,11,4,21,57,26,1.6925757814791804
11555,6,2011,8,8,0,18,35,0,1.8820747584521897
10658,1,2009,5,16,5,11,39,0,0.5433267999824166
9746,1,2011,4,4,0,14,51,46,1.890295377638429
9327,1,2013,1,19,5,22,21,33,1.8234340074431297
16021,2,2012,9,30,6,4,9,34,3.864772199218074
8432,2,2010,11,26,4,0,49,0,3.788031695126528
7243,5,2009,9,2,2,7,11,0,1.0455842163641516
5356,1,2009,5,3,6,3,1,0,0.8092988413278073
4343,2,2010,11,12,4,3,46,11,3.2811837765253427
12679,1,2013,6,17,0,6,10,0,0.6876363356486088
10652,1,2012,2,29,2,7,53,8,6.236904873979878
12793,1,2012,1,11,2,9,41,25,0.9276341441560114
1588,4,2015,4,18,5,13,32,1,0.3719841760804748
4440,2,2014,3,15,5,20,34,10,1.663993281372172
14803,2,2014,10,19,6,16,46,56,0.6727097247158718
101,5,2010,6,4,4,14,49,0,0.7344574330047974
16052,5,2014,10,3,4,22,24,0,0.8912229795562273
10286,4,2013,1,15,1,21,6,0,3.2681031255385147
12008,1,2015,1,23,4,9,53,21,1.5795104875022397
9222,5,2011,1,12,2,21,48,0,1.2306683229760744
10011,1,2014,11,11,1,23,3,0,4.127140941355132
7028,3,2010,7,21,2,8,17,57,1.121312277396487
5622,5,2013,6,1,5,23,5,0,1.282320534104988
12902,1,2015,5,30,5,15,10,4,0.8465569158932877
9537,1,2014,3,23,6,19,3,55,2.4997906095048927
7446,1,2014,6,25,2,19,50,0,0.7052351362797746
8678,1,2009,1,22,3,12,11,0,2.1503677688869374
9289,6,2014,1,8,2,19,25,0,0.6735174265388626
9909,1,2014,12,14,6,8,50,55,1.3755297185155984
15187,1,2014,1,1,2,16,18,10,1.539479305991022
11274,3,2014,7,25,4,14,43,1,0.7631602667903816
10716,1,2015,5,30,5,15,39,39,4.145086715785875
